scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle
robot_disturbed,nominal,coverage,1,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,56,0,0,0,0,56,0,0,0.0,2078,71,-0.1280557140758378,0,0.0,0.0,0.0,0.0,0.5217391304347826,0.3116883116883117,0.39024390243902435,0.24242424242424243,0.008340763287139006,0.04177987826539537,0.9499141831799033,1.0,321,6088,0.9922523519645822,0.9666666666666667,14,1793,0.93328987396784,1.0,307,4295,0.9810587663914522,2059,0.9608477011494253,2784,0.8895274584929758,1566,f609c2c2b1c8,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,1.0,0.7655832141911998,0.0
robot_disturbed,nominal,coverage,2,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,99,1,0,1,1,98,0,0,0.0,1884,55,-0.12197654986476689,0,0.0,0.0,0.0,0.0,0.5,0.015151515151515152,0.029411764705882356,0.014925373134328358,0.00849077735293835,0.04126477629433148,0.9475409836065574,1.0,288,5202,0.9914473684210526,0.9733333333333334,13,1507,0.9307304785894207,1.0,275,3695,0.978494623655914,1674,0.9555843035791289,2319,0.9004676018704075,1497,6c51cbdd786b,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,1.0,0.7763746484523986,0.0
robot_disturbed,nominal,lawnmower_survey,0,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,0,0,0,0,0,0,0,0,0.0,789,27,-0.09661524792898572,0,0.0,0.0,0.0,0.0,0.6190476190476191,0.18309859154929578,0.2826086956521739,0.16455696202531644,0.007341302421976502,0.03868628878793656,0.9416292495189224,1.0,273,4404,0.9860356865787432,0.9133333333333333,18,1271,0.9247343565525383,1.0,255,3133,0.9787535410764873,1412,0.9559039686428221,2041,0.875,1224,a0db3b8cb471,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,1.0,0.7704240574594726,0.0
robot_disturbed,nominal,lawnmower_survey,1,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,56,0,0,0,0,56,0,0,0.0,2078,71,-0.1280557140758378,0,0.0,0.0,0.0,0.0,0.5217391304347826,0.3116883116883117,0.39024390243902435,0.24242424242424243,0.008340763287139006,0.04177987826539537,0.9499141831799033,1.0,321,6088,0.9922523519645822,0.9666666666666667,14,1793,0.93328987396784,1.0,307,4295,0.9810587663914522,2059,0.9608477011494253,2784,0.8895274584929758,1566,205133e72cc6,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,1.0,0.7655832141911998,0.0
robot_disturbed,nominal,lawnmower_survey,2,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,99,1,0,1,1,98,0,0,0.0,1884,55,-0.12197654986476689,0,0.0,0.0,0.0,0.0,0.5,0.015151515151515152,0.029411764705882356,0.014925373134328358,0.00849077735293835,0.04126477629433148,0.9475409836065574,1.0,288,5202,0.9914473684210526,0.9733333333333334,13,1507,0.9307304785894207,1.0,275,3695,0.978494623655914,1674,0.9555843035791289,2319,0.9004676018704075,1497,f4a4bf9c926e,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,1.0,0.7763746484523986,0.0
robot_disturbed,nominal,lawnmower_collect,0,time_budget,0,0.0,0.0,0.0,3194.7000000012067,5401.0,34,33,33,10.329608413931679,3095.2500000011464,0.9688703164616325,5233.0,0.9688946491390483,0.0,0,0,0,0,0,0,0,0,0,0.0,185,2,-0.03923804354424379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952158100285773,0.021111048745998704,0.8424492604059167,0.38666666666666666,458,2449,0.9411764705882353,0.17333333333333334,31,496,0.8205882352941176,0.38666666666666666,427,1953,0.8966131907308378,561,0.8557858376511226,1158,0.8038720538720538,1188,52f37ef6d433,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,1.0,0.7704240574594726,0.0
robot_disturbed,nominal,lawnmower_collect,1,time_budget,1,0.006666666666666667,0.19561521918749974,6.123117012158446e-05,3194.7000000012067,5401.0,34,33,32,10.016589977145872,2908.200000001033,0.9103202178608115,4919.0,0.9107572671727457,0.030303030303030304,0,12,1,1,0,0,11,0,0,1.0,1163,16,-0.04902073989624148,0,0.0035455555555550158,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.007686259409117307,0.02297884936704181,0.9292118924020765,0.6466666666666666,450,5907,0.9849829351535836,0.36,22,1443,0.9125102207686018,0.6466666666666666,428,4464,0.9691119691119691,1554,0.9425905992106207,2787,0.8799603174603174,2016,910f08c87b09,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.9933333333333333,0.7620376586356448,0.006666666666666667
robot_disturbed,nominal,lawnmower_collect,2,time_budget,1,0.006666666666666667,0.09686741098245816,3.0321285561217508e-05,3194.7000000012067,5401.0,34,33,32,10.016589977145872,2908.200000001175,0.9103202178608559,4919.0,0.9107572671727457,0.030303030303030304,0,26,2,1,1,1,24,0,0,0.5,1934,19,-0.038520647145427266,0,0.004982222222222393,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.006186534640716213,0.022820608933872513,0.9245253412835399,0.4533333333333333,481,5892,0.9862757330006239,0.32666666666666666,22,1581,0.9037735849056604,0.4533333333333333,459,4311,0.9710224166211044,1829,0.9333585762968573,2641,0.8675775091960063,1903,3c186d18dd3a,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.9933333333333333,0.7713924262301761,0.006666666666666667
robot_disturbed,nominal,greedy,0,path_budget,18,0.12,6.665699499073891,0.0018515376756164047,3600.0885031166213,4784.0,139,138,121,33.61028482917836,3463.8663671615914,0.9621614480207635,4563.0,0.9538043478260869,0.12318840579710146,0,411,35,18,17,17,329,47,0,0.5142857142857142,10144,73,0.010502736392738334,0,0.06875857833824088,0.03333333333333333,0.06,0.12,0.0,0.0,0.0,0.0,0.0062274140116231076,0.02003713817588306,0.9355551776908689,0.58,379,5502,0.985983566940551,0.5733333333333334,29,2040,0.9081846799580273,0.58,350,3462,0.9807909604519774,2655,0.9348134152102031,2117,0.8286744815148782,1109,50f9195e573b,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.88,0.7016654791212318,0.12
robot_disturbed,nominal,greedy,1,path_budget,25,0.16666666666666666,9.081877502751581,0.002522631424680337,3600.160298448046,5296.0,211,210,186,51.66436618952237,3332.494773387415,0.9256517757900903,4921.0,0.9291918429003021,0.11428571428571428,0,433,34,25,9,9,384,15,0,0.7352941176470589,13594,144,-0.0626863349725966,0,0.08391167975956768,0.05333333333333334,0.11333333333333333,0.12,0.06233062330623306,0.3382352941176471,0.10526315789473685,0.05555555555555555,0.02674197165266761,0.08246355743940212,0.9527408195848855,1.0,444,8951,0.9928035043804756,1.0,23,3173,0.9320858202935958,1.0,421,5778,0.9859349780954577,4337,0.9549180327868853,3172,0.8727465535524921,1886,5c3577e34bf5,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.8333333333333334,0.6816715344316321,0.16666666666666666
robot_disturbed,nominal,greedy,2,path_budget,21,0.14,8.868500111904934,0.0024634040104102965,3600.0997296532883,4716.0,137,136,115,31.943559522190018,3377.736085418352,0.9382340321287846,4377.0,0.928117048346056,0.15441176470588236,0,373,24,21,3,3,322,27,0,0.875,9443,115,-0.016795903339955665,0,0.10184249117146381,0.08,0.14,0.14,0.0,0.0,0.0,0.0,0.0053588900255050805,0.018184156841775247,0.9467566554180727,0.9933333333333333,426,7575,0.9912,0.9066666666666666,22,2478,0.9265588074895473,0.9866666666666667,404,5097,0.9828483920367534,3265,0.9515803631472763,2974,0.8717366628830874,1762,199a91d52011,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.86,0.6745321572809347,0.14
robot_disturbed,nominal,active,0,path_budget,6,0.04,1.3838557505958897,0.0003843885165770551,3600.148523995981,4879.0,123,122,116,32.220892895620295,3319.6985239959777,0.9221004360984757,4554.0,0.9333879893420783,0.04918032786885246,0,96,8,6,2,2,87,1,0,0.75,5789,16,0.016885861444151398,0,0.02842356746081314,0.02666666666666667,0.04,0.04,0.0,0.0,0.0,0.0,0.006135277651239333,0.02091378228948124,0.9461932650073206,0.52,441,7755,0.9901603498542274,0.3933333333333333,27,2717,0.9240645634629494,0.52,414,5038,0.9821263482280431,3245,0.9525557752047444,3541,0.8475177304964538,1410,b399bd746969,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.96,0.7420004899986595,0.04
robot_disturbed,nominal,active,1,path_budget,5,0.03333333333333333,1.8809180030500252,0.0005224657481904621,3600.079066550304,5107.0,147,146,141,39.16580647077569,3475.479066550297,0.9653896490336246,4938.0,0.966908165263364,0.03424657534246575,0,82,6,5,1,1,76,0,0,0.8333333333333334,4569,17,0.0020601561736023413,0,0.02565732067554962,0.02,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.007396912967723428,0.016344888247585166,0.9378873239436619,0.6066666666666667,441,6659,0.9900793650793651,0.36,20,1996,0.9171911880409127,0.6066666666666667,421,4663,0.9781604367912642,2381,0.9505080301540478,3051,0.8573141486810552,1668,cbeb1d8e12ef,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.9666666666666667,0.7399258935156502,0.03333333333333333
robot_disturbed,nominal,active,2,path_budget,4,0.02666666666666667,0.9631936678929465,0.00026754657433957104,3600.0971803528223,5184.0,154,153,149,41.38777164493028,3506.5471803528167,0.9740145903531311,5053.0,0.9747299382716049,0.026143790849673203,0,112,6,4,2,2,102,4,0,0.6666666666666666,5617,23,-0.02176392561690451,0,0.018436940685254456,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.0,0.0,0.0,0.005899671203455408,0.016703628621859826,0.946443615356842,0.44666666666666666,445,7864,0.988431281813975,0.32,25,2136,0.9316851008458035,0.44666666666666666,420,5728,0.9794238683127572,2673,0.9592178770949721,3580,0.8813229571984436,2056,5572791802bb,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.9733333333333334,0.7579377077671441,0.02666666666666667
robot_disturbed,nominal,belief_horizon,0,time_budget,56,0.37333333333333335,18.056252074784606,0.0058607067681766415,3080.9001011327155,5401.0,254,149,116,37.651334412742486,2106.1640170233422,0.683619704595094,3294.0,0.6098870579522311,0.2214765100671141,0,690,75,56,19,19,545,70,0,0.7466666666666667,9636,64,-0.0023488764875709313,0,0.2751639843702856,0.21333333333333335,0.37333333333333335,0.37333333333333335,0.0,0.0,0.0,0.0,0.0032080146281476033,0.01227265430529058,0.949180875961217,0.5266666666666666,456,8517,0.9940750493745886,0.44,18,3020,0.9262005054759899,0.5266666666666666,438,5497,0.9872495446265938,3843,0.9529761904761904,3360,0.8593220338983051,1770,63f93965dbcc,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.6266666666666667,0.495260073089187,0.37333333333333335
robot_disturbed,nominal,belief_horizon,1,time_budget,91,0.6066666666666667,31.064964919730333,0.01039483816479194,2988.4991403665704,5401.0,246,111,72,24.092360953856073,1273.5820702807325,0.4261610964105931,1999.0,0.37011664506572856,0.35135135135135137,0,1166,123,91,32,32,881,162,0,0.7398373983739838,18037,106,-0.04079299876252793,1,0.406308129918092,0.20666666666666667,0.54,0.6066666666666667,0.0,0.0,0.0,0.0,0.0038289187821687874,0.014933008655168266,0.9633532191833889,0.8666666666666667,473,12434,0.9946480032935364,0.8266666666666667,26,4832,0.9444651509504286,0.8666666666666667,447,7602,0.9889149102263857,6405,0.9645232815964523,4510,0.8785140562248996,1992,5b74c59241c0,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.3933333333333333,0.3592750842731078,0.6066666666666667
robot_disturbed,nominal,belief_horizon,2,time_budget,90,0.6,31.558133091661954,0.010377380317372304,3041.050065287856,5401.0,239,130,87,28.608539199358713,1405.9332818072414,0.46231836096856904,2273.0,0.4208479911127569,0.33076923076923076,0,1819,121,90,31,31,1006,692,0,0.743801652892562,18811,144,-0.0178638647632203,1,0.3502531143702768,0.09333333333333334,0.5066666666666667,0.6,0.0,0.0,0.0,0.0,0.004475239920289215,0.022398797044079443,0.967741935483871,1.0,454,13620,0.9933090024330901,0.9933333333333333,33,4899,0.953948807700722,1.0,421,8721,0.9906556372549019,6528,0.9661518933784642,4727,0.9173465768002838,2819,d01d0467e564,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.4,0.4261215340821218,0.6
robot_disturbed,nominal,belief_horizon_provisional,0,time_budget,78,0.52,26.446481267563083,0.00863908746590547,3061.258653988081,5401.0,252,136,99,32.3396390798363,1745.1937443259378,0.5700902607665549,2778.0,0.5143491945935937,0.27205882352941174,0,2518,108,78,30,30,964,1446,0,0.7222222222222222,20917,150,-0.02055151719701715,0,0.29578475443429975,0.12,0.4,0.42,0.1206896551724138,0.7241379310344828,0.20689655172413793,0.11538461538461539,0.013077051119954698,0.08358709582674234,0.9660858294930875,1.0,471,13417,0.9943972179289027,1.0,29,5147,0.949265381083563,1.0,442,8270,0.9914269107817495,6882,0.9657047260560435,4782,0.8884892086330936,2224,b9e993262999,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.48,0.4746393030251729,0.52
robot_disturbed,nominal,belief_horizon_provisional,1,time_budget,79,0.5266666666666666,27.41520595432022,0.0100499135499782,2727.904654899214,5401.0,304,121,88,32.259191992636296,1313.5338022922265,0.48151748996548294,2224.0,0.411775597111646,0.2727272727272727,0,924,100,79,21,21,738,86,0,0.79,15493,98,-0.0447318869398673,1,0.3735994162774987,0.22666666666666666,0.5266666666666666,0.5266666666666666,0.0,0.0,0.0,0.0,0.003954011602067668,0.013512232957874633,0.9649984409105082,0.8533333333333334,449,12379,0.9948152948801037,0.8066666666666666,24,4605,0.9481644102939383,0.8533333333333334,425,7774,0.9919164701919838,5938,0.9634684022674784,4763,0.8932769158439117,2127,708627d7706b,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.4733333333333334,0.3919837979137011,0.5266666666666666
robot_disturbed,nominal,belief_horizon_provisional,2,time_budget,137,0.9133333333333333,48.857941195732465,0.018380235824228628,2658.1781465136837,5401.0,309,129,67,25.20523317365821,680.5306598328482,0.2560139397449316,1311.0,0.2427328272542122,0.4806201550387597,0,2068,178,137,41,41,1273,617,0,0.7696629213483146,30396,144,-0.07849935282819769,1,0.4321264742420841,0.1,0.5,0.9133333333333333,0.00129366106080207,0.07692307692307693,0.0025445292620865138,0.0012738853503184713,0.0524656981258885,0.15993462990523005,0.9750121431269901,1.0,463,18066,0.9955722527841138,1.0,33,7420,0.9611773203322499,1.0,430,10646,0.9924497500255076,9801,0.9762673555053277,6194,0.904498816101026,2534,ef3d7085fc3c,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.08666666666666667,0.34424817421031445,0.9133333333333333
robot_disturbed,nominal,belief_cluster_route,0,time_budget,37,0.24666666666666667,12.564636646768214,0.00382404756682213,3285.690469904304,5401.0,200,139,121,36.826353884614136,2564.521827491977,0.7805123005292306,3931.0,0.7278281799666728,0.12949640287769784,0,424,46,37,9,9,358,20,0,0.8043478260869565,8772,62,-0.006110053013917887,0,0.1864770069313494,0.14,0.24666666666666667,0.24666666666666667,0.0,0.0,0.0,0.0,0.004099453255114371,0.013672281321675257,0.9430337229611716,0.5333333333333333,424,7019,0.9906502337441564,0.44666666666666666,22,2331,0.9210216110019647,0.5333333333333333,402,4688,0.983865763149403,3099,0.9498352251922373,2731,0.8530688158710478,1613,355e071dc4bd,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.7533333333333333,0.5839470505281232,0.24666666666666667
robot_disturbed,nominal,belief_cluster_route,1,time_budget,69,0.46,23.884396175823902,0.007447359641866136,3207.0958466347174,5401.0,200,142,109,33.98713515667962,2144.8800296141276,0.6687919950583334,3370.0,0.6239585261988521,0.2323943661971831,0,947,92,69,23,23,717,138,0,0.75,12252,96,-0.03645257654965099,0,0.310562855797444,0.10666666666666667,0.46,0.46,0.0,0.0,0.0,0.0,0.005299444174539274,0.012228519391229353,0.9572581360290857,0.9,482,10795,0.9932885906040269,0.8066666666666666,26,3848,0.9384033499932459,0.8933333333333333,456,6947,0.9859441841515584,4909,0.9625298329355608,4190,0.8824609733700642,2178,4db9357f0c97,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.54,0.45502035839375576,0.46
robot_disturbed,nominal,belief_cluster_route,2,time_budget,114,0.76,42.44937468575509,0.013745260426928736,3088.2917723836863,5401.0,179,98,63,20.399626927534015,1379.5843204145149,0.4467143722465342,2327.0,0.4308461396037771,0.35714285714285715,0,1786,155,114,41,41,1186,445,0,0.7354838709677419,23880,145,-0.02482472514415228,1,0.3931280349090742,0.04,0.48,0.76,0.0,0.0,0.0,0.0,0.005022989390767847,0.032821109755897276,0.9748511723970356,1.0,414,16048,0.9944873208379272,0.9933333333333333,35,6314,0.9625234846237516,1.0,379,9734,0.9927131406363857,8234,0.9740305940946282,5622,0.9201841903300076,2606,d7cd0455f754,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.24,0.38324661354332434,0.76
robot_disturbed,nominal,belief_orienteering,0,time_budget,50,0.3333333333333333,15.719003956990184,0.004823430547948959,3258.884688134318,5401.0,187,128,105,32.21961193727034,2423.5563349485847,0.7436766154300626,3693.0,0.6837622662469913,0.1796875,0,677,73,50,23,23,537,67,0,0.684931506849315,12081,61,-0.0034041551367027453,0,0.23406540577463716,0.08,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.003499997904452853,0.012759392592375437,0.9519288426943834,0.5133333333333333,481,9525,0.9917261055634807,0.42,29,3476,0.9304722350407629,0.5133333333333333,452,6049,0.9862864606007836,4594,0.9595065701260391,3729,0.8413547237076648,1683,630c57c8a61a,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.6666666666666667,0.5363586516848354,0.3333333333333333
robot_disturbed,nominal,belief_orienteering,1,time_budget,107,0.7133333333333334,36.519304284695735,0.010975490435084428,3327.350563575505,5401.0,179,93,52,15.62804970694817,1331.810015553178,0.40026140621685535,1836.0,0.33993704869468616,0.44086021505376344,0,1627,142,107,35,35,1091,394,0,0.7535211267605634,19503,134,-0.0633992943712993,1,0.38637364172143185,0.13333333333333333,0.5333333333333333,0.7133333333333334,0.0,0.0,0.0,0.0,0.004748935137008406,0.028550685864960092,0.9657383004487499,1.0,481,13558,0.9955955221141494,0.9866666666666667,24,5425,0.9467986030267753,1.0,457,8133,0.9891768726858445,7022,0.965135356849877,4876,0.8902382064455862,2141,812b56ba152b,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.2866666666666666,0.37920957246976794,0.7133333333333334
robot_disturbed,nominal,belief_orienteering,2,time_budget,124,0.8266666666666667,42.928473660027834,0.014275163219308024,3007.2142083786803,5401.0,262,113,63,20.949621687896332,887.9516572718912,0.2952738301109001,1496.0,0.2769857433808554,0.4424778761061947,0,2075,165,124,41,41,1221,689,0,0.7515151515151515,25119,147,-0.0719051763116744,1,0.4064506087047311,0.06,0.5066666666666667,0.8266666666666667,0.0078125,0.125,0.014705882352941176,0.007407407407407408,0.022056555602942167,0.08784138427552779,0.976295743887498,1.0,445,18328,0.9969591659426585,0.9933333333333333,21,6885,0.9642706665543103,1.0,424,11443,0.9943892965041001,9268,0.9770242433845666,6311,0.9223544145272385,3194,43c74abcae5b,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.17333333333333334,0.36992403974766747,0.8266666666666667
robot_disturbed,nominal,belief_orienteering_provisional,0,time_budget,47,0.31333333333333335,16.329641966241393,0.005310576802179034,3074.9281244818867,5401.0,232,123,101,32.84629620961241,2183.330256307859,0.7100426962583855,3343.0,0.618959451953342,0.17886178861788618,0,604,66,47,19,19,477,61,0,0.7121212121212122,9770,57,-1.2627505470076683e-05,0,0.23155231027443623,0.13333333333333333,0.31333333333333335,0.31333333333333335,0.0,0.0,0.0,0.0,0.0039031637371805617,0.01272475717419039,0.9506751478629617,0.48,442,8519,0.992686170212766,0.42,22,2986,0.9294473374769024,0.48,420,5533,0.9849906191369606,3731,0.958603210363278,3551,0.8576533650982728,1679,387d902c1df1,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.6866666666666666,0.5388717471850364,0.31333333333333335
robot_disturbed,nominal,belief_orienteering_provisional,1,time_budget,77,0.5133333333333333,27.583707270419758,0.009333265667824681,2955.418633963383,5401.0,238,109,66,22.331861632573617,1335.7399021571343,0.4519630101830385,2141.0,0.396408072579152,0.3944954128440367,0,886,97,77,20,20,723,66,0,0.7938144329896907,18226,101,-0.03794780123923778,1,0.3441503511541018,0.16666666666666666,0.5133333333333333,0.5133333333333333,0.0,0.0,0.0,0.0,0.004826866180558802,0.01351437585881561,0.964543863653656,0.9,466,12677,0.9949769778149854,0.82,24,4754,0.9471607890017932,0.9,442,7923,0.9915293392884645,6493,0.9648562300319489,4695,0.8741687979539642,1955,fd1f945e2d11,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.4866666666666667,0.421432863037098,0.5133333333333333
robot_disturbed,nominal,belief_orienteering_provisional,2,time_budget,135,0.9,48.09322635352269,0.01602604304001996,3000.9420437362555,5401.0,233,111,59,19.66049298524385,809.9997381896262,0.26991515543604244,1463.0,0.2708757637474542,0.46846846846846846,0,2205,159,135,24,24,1204,842,0,0.8490566037735849,25394,150,-0.06410492856535299,1,0.39196616655388844,0.04,0.4,0.9,0.0,0.0,0.0,0.0,0.021872806584098372,0.08077639820087264,0.9741369679365434,1.0,463,17439,0.9971518512966572,1.0,19,6652,0.9604665657554982,1.0,444,10787,0.992925604746691,8764,0.9725419269976981,6082,0.9234293193717278,3056,d2d59e5afe3e,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.09999999999999998,0.3844084818985101,0.9
robot_disturbed,nominal,belief_orienteering_depth1,0,time_budget,104,0.6933333333333334,36.562167272505775,0.01149495846839681,3180.7132990542295,5401.0,193,93,49,15.405349490181942,1433.7732129732979,0.450770968071729,2113.0,0.3912238474356601,0.4731182795698925,0,1801,146,104,42,42,1138,517,0,0.7123287671232876,22570,144,-0.038349339594005355,1,0.44071129454415325,0.1584204432983054,0.6733333333333333,0.6933333333333334,0.0,0.0,0.0,0.0,0.004364378900225279,0.02349503823696392,0.9675987278028094,1.0,489,14603,0.9966832504145937,0.9933333333333333,20,6010,0.9482454204369897,1.0,469,8593,0.992803938896604,7921,0.9682602658202738,5041,0.8723004694835681,2130,82312e302e9a,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.30666666666666664,0.32971276291531937,0.6933333333333334
robot_disturbed,nominal,belief_orienteering_depth1,1,time_budget,70,0.4666666666666667,23.75335521021448,0.007184566221660632,3306.1641409332233,5401.0,155,107,82,24.80215636748575,2177.8021081384,0.658709614920594,3337.0,0.6178485465654509,0.2336448598130841,0,1095,102,70,32,32,828,165,0,0.6862745098039216,16511,104,-0.03380312408225817,0,0.26452081745856104,0.17333333333333334,0.3466666666666667,0.3466666666666667,0.058823529411764705,0.19148936170212766,0.08999999999999998,0.04712041884816754,0.014679751753065464,0.047844282353273766,0.9603857426491443,0.98,419,10158,0.9958082263557768,0.82,16,3801,0.9403846153846154,0.98,403,6357,0.9911826720337359,5217,0.9589239224761353,3457,0.8786127167630058,1903,447c69181246,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.5333333333333333,0.5010623967326387,0.4666666666666667
robot_disturbed,nominal,belief_orienteering_depth1,2,time_budget,68,0.4533333333333333,23.901430617357246,0.008020498031702376,2980.04319967199,5401.0,203,100,66,22.147329947184843,1765.3695862934223,0.5923973137328126,2847.0,0.5271246065543418,0.34,0,851,84,68,16,16,648,119,0,0.8095238095238095,11964,87,0.004945677512559241,0,0.2808229694079699,0.05333333333333334,0.4533333333333333,0.4533333333333333,0.0,0.0,0.0,0.0,0.0027418630809953504,0.012679924705387731,0.9609477841158403,0.9866666666666667,445,10950,0.9935449166218397,0.8266666666666667,24,3694,0.9451608701315618,0.9866666666666667,421,7256,0.9893014474512272,4767,0.9637645914396887,4112,0.9026232114467408,2516,1499237039b1,912d45a,False,run_experiments,1.0,0.7763746484523986,1713.9719759257423,0.5466666666666666,0.49555167904442865,0.4533333333333333
robot_disturbed,nominal,belief_orienteering_no_opportunity_cost,0,time_budget,60,0.4,19.819658727982905,0.006626900018766309,2990.7888563063934,5401.0,232,111,81,27.083155612674883,2017.8381258567294,0.6746842464662476,3146.0,0.5824847250509165,0.2702702702702703,0,755,83,60,23,23,591,81,0,0.7228915662650602,10803,63,0.003798213110581209,0,0.2807584458566955,0.18,0.4,0.4,0.0,0.0,0.0,0.0,0.002606747436805769,0.011209104854166464,0.9527970165157166,0.48,443,8942,0.9931592039800995,0.4266666666666667,22,3194,0.9317555519533149,0.48,421,5748,0.9856470588235294,4250,0.9551733859599661,3547,0.8595717884130982,1588,44dc8996e5c0,912d45a,False,run_experiments,1.0,0.7704240574594726,1458.7266102302572,0.6,0.4896656116027771,0.4
robot_disturbed,nominal,belief_orienteering_no_opportunity_cost,1,time_budget,79,0.5266666666666666,27.327746493618747,0.008827303815934325,3095.82031653753,5401.0,215,114,76,24.54922838835846,1711.4345338836208,0.5528210163688528,2795.0,0.5174967598592853,0.3333333333333333,0,1140,101,79,22,22,816,223,0,0.7821782178217822,18077,124,-0.060676062023135316,1,0.29559627071522787,0.19333333333333333,0.36,0.5266666666666666,0.0,0.0,0.0,0.0,0.015847372953134802,0.04846284893659185,0.9660097769630308,0.9,445,12647,0.995021645021645,0.8533333333333334,23,4597,0.9501888574126535,0.9,422,8050,0.9909420289855072,6072,0.9664959453691848,4686,0.9001713796058269,2334,2333e3cbed58,912d45a,False,run_experiments,1.0,0.7655832141911998,1597.4875536832108,0.4733333333333334,0.4699869434759719,0.5266666666666666
