path_budget_m,scenario,metric,mode_a,mode_b,paired_total,paired_runs,mode_a_reached,mode_b_reached,both_reached,mode_a_reach_rate,mode_b_reach_rate,censored_pairs,mean_difference,ci95_low,ci95_high,cohen_dz,rank_biserial,p_value,p_permutation,p_normal_approx,p_holm
2400.0,static_calm,collected_ratio,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,0.08955555555553332,0.06800000000003334,0.11133333333326666,1.4622891919787855,0.9741935483870968,4.999750012499375e-05,4.999750012499375e-05,1.1102230246251565e-15,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,0.12844444444446665,0.10132777777777835,0.1546666666667008,1.7543003791625555,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.16133333333326666,0.13177777777766667,0.1911111111110008,1.8963329342280764,0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.12622222222223334,0.09510555555554502,0.15577777777766838,1.447449881302606,0.956989247311828,4.999750012499375e-05,4.999750012499375e-05,2.220446049250313e-15,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.37200000000003336,0.3482222222222317,0.39489444444452165,5.704496985571862,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.5826666666667334,-0.6042277777778875,-0.560877777777855,-9.224793726657916,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,-0.009167173271499999,-0.025598051843979164,0.005868852335674996,-0.2102230709445199,-0.04086021505376344,0.27783610819459026,0.27783610819459026,0.24955160274997956,1.0
2400.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.05982242786843333,-0.07242520199664251,-0.04725481233971334,-1.6851267573790558,-0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.07881925030600002,-0.09292699174278,-0.06476619492565334,-2.039215055911771,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-0.10184384253656666,-0.11640401797572665,-0.08738404660853333,-2.42901780042934,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.05619389524103333,-0.07765649347034251,-0.03584588819516584,-0.9597034366953668,-0.8623655913978494,4.999750012499375e-05,4.999750012499375e-05,1.4681303550645453e-07,0.0095995200239988
