"scenario","profile","mode","seed","stop_reason","collected","collected_ratio","collected_mass_kg","collected_mass_per_meter","path_length_m","sim_time_s","goal_count","evaluated_goal_count","empty_goal_arrivals","empty_goal_arrivals_per_km","wasted_path_to_empty_goals","wasted_path_ratio","wasted_time_to_empty_goals","wasted_time_ratio","goal_success_rate","route_false_visits","capture_contacts","terminal_capture_attempts","successful_captures","missed_capture_count","missed_captures","partial_contact_events","throughput_limit_events","bin_full_events","collection_precision","pushed_away_events","pushed_away_debris_count","info_gain_total","unload_events","auc_collected_by_path","collected_ratio_at_1km","collected_ratio_at_2km","collected_ratio_at_3km","map_precision","map_recall","map_f1","map_iou","map_brier","count_mae","detection_precision","detection_recall","false_detection_count","true_detection_count","camera_detection_precision","camera_detection_recall","camera_false_detection_count","camera_true_detection_count","radar_detection_precision","radar_detection_recall","radar_false_detection_count","radar_true_detection_count","near_range_detection_precision","near_range_detection_count","mid_range_detection_precision","mid_range_detection_count","far_range_detection_precision","far_range_detection_count","horizon_variant","adaptive_replan_after_each_leg","initial_debris_count","remaining_count","complete_cleanup","config_hash","runner","selector_invocations","route_continuations","queue_discarded_points","provenance_id","git_commit_full","source_sha256","environment_sha256"
"robot_disturbed","nominal","adaptive_mission","405","path_budget","143","0.9533333333333334","51.21735449163262","0.0170716982722831","3000.132363795756","5453.0","271","178","98","32.665225435590706","1052.679470775513","0.35087767575816786","2007.0","0.36805428204657986","0.449438202247191","38","2269","190","143","47","47","1463","616","0","0.7526315789473684","23890","150","-0.023134346841587515","1","0.3870309040645897","0.04666666666666667","0.5066666666666667","0.9533333333333334","0.0","0.0","0.0","0.0","0.016771990659346623","0.07742073299366524","0.9717029123744118","1.0","445","15281","0.9957231110407097","1.0","27","6286","0.9555933283756507","1.0","418","8995","0.9933892102467241","8471","0.9682896890343698","4888","0.9011406844106464","2367","queue_commit","False","150","7","0","f1f893f8b126","run_adaptive_horizon","221","50","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","405","path_budget","94","0.6266666666666667","33.41303175364737","0.011137376414140797","3000.0810344547417","5363.0","225","133","92","30.665838336837062","1523.8022398150504","0.5079203602552016","2608.0","0.48629498415066197","0.3082706766917293","13","1448","125","94","31","31","993","330","0","0.752","18375","133","0.030740310767273203","1","0.352895021093405","0.05783743183527695","0.62","0.6266666666666667","0.0","0.0","0.0","0.0","0.0036521536662042038","0.016310415404949978","0.9656232752503351","0.9866666666666667","436","12247","0.9964846980976013","0.8866666666666667","17","4819","0.9466037976296674","0.9866666666666667","419","7428","0.9911159600997507","6416","0.9596534653465346","4040","0.9030085316569376","2227","replan_each_leg","True","150","56","0","510885e63c4c","run_adaptive_horizon","225","0","132","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","406","path_budget","84","0.56","27.00160506175595","0.009000488538136982","3000.015493308437","4890.0","220","141","99","32.99982957448735","1747.9838936610145","0.5826582887854777","2575.0","0.5265848670756647","0.2978723404255319","53","1217","107","84","23","23","882","228","0","0.7850467289719626","18109","120","-0.0017724895493252402","1","0.3727098907090406","0.26666666666666666","0.56","0.56","0.0","0.0","0.0","0.0","0.003567568056344878","0.01321929830422088","0.9644220491678119","0.86","466","12632","0.9953171562366965","0.8533333333333334","22","4676","0.9471428571428572","0.86","444","7956","0.9908456167571761","6445","0.9583927722301474","4206","0.9051900286064569","2447","queue_commit","False","150","66","0","5beca9c88d12","run_adaptive_horizon","159","61","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","406","path_budget","94","0.6266666666666667","31.375804181120273","0.010458104172502744","3000.1426323153255","5220.0","253","150","105","34.998336035432914","1698.8151188075628","0.5662447846676283","2698.0","0.5168582375478927","0.3","22","1390","123","94","29","29","978","289","0","0.7642276422764228","21433","132","-0.02858791936384899","1","0.4460731430894568","0.4866666666666667","0.6266666666666667","0.6266666666666667","0.0","0.0","0.0","0.0","0.004070022632848245","0.012900890369741503","0.9708495280399778","1.0","420","13988","0.9964035585841378","0.9466666666666667","19","5264","0.956054794520548","1.0","401","8724","0.9938816163915766","7028","0.9673332013462681","5051","0.9089738085015028","2329","replan_each_leg","True","150","56","0","bd12faa57737","run_adaptive_horizon","253","0","276","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","407","path_budget","78","0.52","27.25666248947799","0.009085292775822162","3000.0863111438293","4759.0","225","218","176","58.664978852857494","2151.2527819900065","0.7170636304692874","3608.0","0.7581424669048119","0.1926605504587156","172","1635","107","78","29","29","1128","400","0","0.7289719626168224","20496","132","-0.02649674244678095","1","0.17500767519881819","0.07333333333333333","0.18","0.52","0.0","0.0","0.0","0.0","0.03725003587895737","0.11944898539620728","0.9784401444510322","0.9866666666666667","400","18153","0.9960248052154556","0.9666666666666667","25","6264","0.9694227005870841","0.9866666666666667","375","11889","0.9908675799086758","8103","0.9819708230112855","7266","0.9387562814070352","3184","queue_commit","False","150","72","0","76a42924697d","run_adaptive_horizon","40","185","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","407","path_budget","95","0.6333333333333333","32.07986657143386","0.010692701415315586","3000.1648157391337","5416.0","257","163","115","38.331227470137534","1572.560907880836","0.524158172788055","2681.0","0.4950147710487445","0.294478527607362","31","1492","125","95","30","30","1009","358","0","0.76","16291","144","0.015265565497538276","1","0.385815687324963","0.18666666666666668","0.6333333333333333","0.6333333333333333","0.0","0.0","0.0","0.0","0.0038246617546791135","0.01375270507343223","0.9630062874689282","1.0","506","13172","0.9949031600407747","1.0","25","4880","0.9451726889319503","1.0","481","8292","0.9869301880777813","6274","0.9662551440329218","4860","0.8977987421383647","2544","replan_each_leg","True","150","55","0","0c97dd7ec201","run_adaptive_horizon","257","0","358","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","408","path_budget","98","0.6533333333333333","33.58614675094906","0.0111944709516817","3000.2442184106567","4738.0","209","154","93","30.997476615175557","1361.188120848732","0.4536924402673477","2189.0","0.4620092866188265","0.3961038961038961","47","1974","140","98","42","42","1315","519","0","0.7","20448","146","-0.018887634881683553","1","0.3619710491502406","0.14726568455808547","0.5133333333333333","0.6533333333333333","0.0","0.0","0.0","0.0","0.004093939503310605","0.03240552220748968","0.9695067926757236","1.0","413","13131","0.995766129032258","1.0","21","4939","0.9543336439888164","1.0","392","8192","0.992652355568362","6941","0.9686902485659655","4184","0.9045059942124845","2419","queue_commit","False","150","52","0","a4e085334b25","run_adaptive_horizon","132","77","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","408","path_budget","123","0.82","42.53693607767598","0.01417897823331116","3000.000097167968","5189.0","256","153","100","33.33333225368928","1439.2952484235157","0.479765067268573","2431.0","0.46849103873578724","0.3464052287581699","14","1882","167","123","44","44","1269","446","0","0.7365269461077845","23642","148","-0.0760709548213318","1","0.3611834879644563","0.26","0.5466666666666666","0.82","0.0","0.0","0.0","0.0","0.012178677881682027","0.06426315930568312","0.9749926101093703","0.9933333333333333","423","16492","0.9968701095461658","0.9933333333333333","20","6370","0.9617102137767221","0.9933333333333333","403","10122","0.9941142527409117","8665","0.9757056091461236","5598","0.9110105580693816","2652","replan_each_leg","True","150","27","0","e6bf7275cf9f","run_adaptive_horizon","256","0","141","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","409","path_budget","126","0.84","41.650039635290696","0.013882737162793497","3000.131684903976","5360.0","261","175","111","36.998375957471595","1551.3159254341365","0.5170826111533797","2706.0","0.5048507462686567","0.3657142857142857","33","1984","166","126","40","40","1299","519","0","0.7590361445783133","23199","148","-0.02636553999616678","1","0.34868578493596275","0.08666666666666667","0.54","0.84","0.0","0.0","0.0","0.0","0.010747282883949246","0.059697821902669534","0.9698585060875288","1.0","458","14737","0.9964447317388494","0.9933333333333333","22","6166","0.9515932052847785","1.0","436","8571","0.9929671395659028","8247","0.9703131354209028","4918","0.8748768472906404","2030","queue_commit","False","150","24","0","354b2b37cea6","run_adaptive_horizon","216","45","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","409","path_budget","131","0.8733333333333333","44.74790072329752","0.014915506411301117","3000.092621018427","5859.0","291","127","71","23.665936012301504","1000.7896224454284","0.33358624178266044","1807.0","0.30841440518859875","0.4409448818897638","15","1767","159","131","28","28","1195","413","0","0.8238993710691824","21511","150","-0.035960500329690344","1","0.3676890322406138","0.1","0.52","0.8733333333333333","0.0","0.0","0.0","0.0","0.01722702141283088","0.07299365444593577","0.964641755719716","1.0","493","13450","0.995718872636461","1.0","24","5582","0.943744752308984","1.0","469","7868","0.9931772575250836","7475","0.9561832740213523","4496","0.8757606490872211","1972","replan_each_leg","True","150","19","0","83cfc30a007d","run_adaptive_horizon","291","0","173","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
